PdmarticleID;ExternalKey;Product level;Product name;Marketing range;Marketing item group;ParentID;Label;ERP code;Shortname;StateID;show_in_2024
21860;ITDBA30028000;Item;Tubolit DG B1;Tube – standard (PE);30 mm;31894;TL-28/30-DG-B1;ITDBA30028000;TL-28/30-DG-B1;;no
21861;ITDBA30035000;Item;Tubolit DG B1;Tube – standard (PE);30 mm;31894;TL-35/30-DG-B1;ITDBA30035000;TL-35/30-DG-B1;;no
21862;ITDBA30042000;Item;Tubolit DG B1;Tube – standard (PE);30 mm;31894;TL-42/30-DG-B1;ITDBA30042000;TL-42/30-DG-B1;;no
21863;ITDBA30048000;Item;Tubolit DG B1;Tube – standard (PE);30 mm;31894;TL-48/30-DG-B1;ITDBA30048000;TL-48/30-DG-B1;;no
21865;ITDBA30060000;Item;Tubolit DG B1;Tube – standard (PE);30 mm;31894;TL-60/30-DG-B1;ITDBA30060000;TL-60/30-DG-B1;;no
21866;ITDBA30076000;Item;Tubolit DG B1;Tube – standard (PE);30 mm;31894;TL-76/30-DG-B1;ITDBA30076000;TL-76/30-DG-B1;;no
21867;ITDBA30089000;Item;Tubolit DG B1;Tube – standard (PE);30 mm;31894;TL-89/30-DG-B1;ITDBA30089000;TL-89/30-DG-B1;;no
21683;ITDBA30018000;Item;Tubolit DG B1;Tube – standard (PE);30 mm;31894;TL-18/30-DG-B1;ITDBA30018000;TL-18/30-DG-B1;;no
21684;ITDBA30114000;Item;Tubolit DG B1;Tube – standard (PE);30 mm;31894;TL-114/30-DG-B1;ITDBA30114000;TL-114/30-DG-B1;;no
22759;ITBBA13054600;Item;Tubolit DG Plus;Tube – self-seal (PE);13 mm;31895;TL-54/13-DGPLUS-A;ITBBA13054600;TL-54/13-DGPLUS-A;Product Workflow 2.0 - Approved;yes
21808;ITBBA13015600;Item;Tubolit DG Plus;Tube – self-seal (PE);13 mm;31895;TL-15/13-DGPLUS-A;ITBBA13015600;TL-15/13-DGPLUS-A;Product Workflow 2.0 - Approved;yes
21810;ITBBA13018600;Item;Tubolit DG Plus;Tube – self-seal (PE);13 mm;31895;TL-18/13-DGPLUS-A;ITBBA13018600;TL-18/13-DGPLUS-A;Product Workflow 2.0 - Approved;yes
22087;ITBBA13022600;Item;Tubolit DG Plus;Tube – self-seal (PE);13 mm;31895;TL-22/13-DGPLUS-A;ITBBA13022600;TL-22/13-DGPLUS-A;Product Workflow 2.0 - Approved;yes
22089;ITBBA13028600;Item;Tubolit DG Plus;Tube – self-seal (PE);13 mm;31895;TL-28/13-DGPLUS-A;ITBBA13028600;TL-28/13-DGPLUS-A;Product Workflow 2.0 - Approved;yes
22091;ITBBA13035600;Item;Tubolit DG Plus;Tube – self-seal (PE);13 mm;31895;TL-35/13-DGPLUS-A;ITBBA13035600;TL-35/13-DGPLUS-A;Product Workflow 2.0 - Approved;yes
22093;ITBBA13042600;Item;Tubolit DG Plus;Tube – self-seal (PE);13 mm;31895;TL-42/13-DGPLUS-A;ITBBA13042600;TL-42/13-DGPLUS-A;Product Workflow 2.0 - Approved;yes
22095;ITBBA13048600;Item;Tubolit DG Plus;Tube – self-seal (PE);13 mm;31895;TL-48/13-DGPLUS-A;ITBBA13048600;TL-48/13-DGPLUS-A;Product Workflow 2.0 - Approved;yes
22099;ITBBA13060600;Item;Tubolit DG Plus;Tube – self-seal (PE);13 mm;31895;TL-60/13-DGPLUS-A;ITBBA13060600;TL-60/13-DGPLUS-A;Product Workflow 2.0 - Approved;yes
21802;ITBBA06015000;Item;Tubolit DG Plus;Tube – standard (PE);6 mm;30645;TL-15/6-DGPLUS;ITBBA06015000;TL-15/6-DGPLUS;Product Workflow 2.0 - Approved;yes
21804;ITBBA06018000;Item;Tubolit DG Plus;Tube – standard (PE);6 mm;30645;TL-18/6-DGPLUS;ITBBA06018000;TL-18/6-DGPLUS;Product Workflow 2.0 - Approved;yes
22069;ITBBA06022000;Item;Tubolit DG Plus;Tube – standard (PE);6 mm;30645;TL-22/6-DGPLUS;ITBBA06022000;TL-22/6-DGPLUS;Product Workflow 2.0 - Approved;yes
22071;ITBBA06028000;Item;Tubolit DG Plus;Tube – standard (PE);6 mm;30645;TL-28/6-DGPLUS;ITBBA06028000;TL-28/6-DGPLUS;Product Workflow 2.0 - Approved;yes
22073;ITBBA06035000;Item;Tubolit DG Plus;Tube – standard (PE);6 mm;30645;TL-35/6-DGPLUS;ITBBA06035000;TL-35/6-DGPLUS;Product Workflow 2.0 - Approved;yes
22827;ITBBA09054000;Item;Tubolit DG Plus;Tube – standard (PE);9 mm;30649;TL-54/9-DGPLUS;ITBBA09054000;TL-54/9-DGPLUS;Product Workflow 2.0 - Approved;yes
21806;ITBBA09015000;Item;Tubolit DG Plus;Tube – standard (PE);9 mm;30649;TL-15/9-DGPLUS;ITBBA09015000;TL-15/9-DGPLUS;Product Workflow 2.0 - Approved;yes
22075;ITBBA09018000;Item;Tubolit DG Plus;Tube – standard (PE);9 mm;30649;TL-18/9-DGPLUS;ITBBA09018000;TL-18/9-DGPLUS;Product Workflow 2.0 - Approved;yes
22076;ITBBA09022000;Item;Tubolit DG Plus;Tube – standard (PE);9 mm;30649;TL-22/9-DGPLUS;ITBBA09022000;TL-22/9-DGPLUS;Product Workflow 2.0 - Approved;yes
22077;ITBBA09028000;Item;Tubolit DG Plus;Tube – standard (PE);9 mm;30649;TL-28/9-DGPLUS;ITBBA09028000;TL-28/9-DGPLUS;Product Workflow 2.0 - Approved;yes
22078;ITBBA09035000;Item;Tubolit DG Plus;Tube – standard (PE);9 mm;30649;TL-35/9-DGPLUS;ITBBA09035000;TL-35/9-DGPLUS;Product Workflow 2.0 - Approved;yes
22079;ITBBA09042000;Item;Tubolit DG Plus;Tube – standard (PE);9 mm;30649;TL-42/9-DGPLUS;ITBBA09042000;TL-42/9-DGPLUS;Product Workflow 2.0 - Approved;yes
22080;ITBBA09048000;Item;Tubolit DG Plus;Tube – standard (PE);9 mm;30649;TL-48/9-DGPLUS;ITBBA09048000;TL-48/9-DGPLUS;Product Workflow 2.0 - Approved;yes
22082;ITBBA09060000;Item;Tubolit DG Plus;Tube – standard (PE);9 mm;30649;TL-60/9-DGPLUS;ITBBA09060000;TL-60/9-DGPLUS;Product Workflow 2.0 - Approved;yes
22083;ITBBA09064000;Item;Tubolit DG Plus;Tube – standard (PE);9 mm;30649;TL-64/9-DGPLUS;ITBBA09064000;TL-64/9-DGPLUS;Product Workflow 2.0 - Approved;yes
22084;ITBBA09076000;Item;Tubolit DG Plus;Tube – standard (PE);9 mm;30649;TL-76/9-DGPLUS;ITBBA09076000;TL-76/9-DGPLUS;Product Workflow 2.0 - Approved;yes
22085;ITBBA09089000;Item;Tubolit DG Plus;Tube – standard (PE);9 mm;30649;TL-89/9-DGPLUS;ITBBA09089000;TL-89/9-DGPLUS;Product Workflow 2.0 - Approved;yes
30226;ITBBA09012000;Item;Tubolit DG Plus;Tube – standard (PE);9 mm;30649;TL-12/9-DGPLUS;ITBBA09012000;TL-12/9-DGPLUS;Product Workflow 2.0 - Approved;yes
22758;ITBBA13054000;Item;Tubolit DG Plus;Tube – standard (PE);13 mm;31896;TL-54/13-DGPLUS;ITBBA13054000;TL-54/13-DGPLUS;Product Workflow 2.0 - Approved;yes
21807;ITBBA13015000;Item;Tubolit DG Plus;Tube – standard (PE);13 mm;31896;TL-15/13-DGPLUS;ITBBA13015000;TL-15/13-DGPLUS;Product Workflow 2.0 - Approved;yes
21809;ITBBA13018000;Item;Tubolit DG Plus;Tube – standard (PE);13 mm;31896;TL-18/13-DGPLUS;ITBBA13018000;TL-18/13-DGPLUS;Product Workflow 2.0 - Approved;yes
21811;ITBBA13114000;Item;Tubolit DG Plus;Tube – standard (PE);13 mm;31896;TL-114/13-DGPLUS;ITBBA13114000;TL-114/13-DGPLUS;Product Workflow 2.0 - Approved;yes
22086;ITBBA13022000;Item;Tubolit DG Plus;Tube – standard (PE);13 mm;31896;TL-22/13-DGPLUS;ITBBA13022000;TL-22/13-DGPLUS;Product Workflow 2.0 - Approved;yes
22088;ITBBA13028000;Item;Tubolit DG Plus;Tube – standard (PE);13 mm;31896;TL-28/13-DGPLUS;ITBBA13028000;TL-28/13-DGPLUS;Product Workflow 2.0 - Approved;yes
22090;ITBBA13035000;Item;Tubolit DG Plus;Tube – standard (PE);13 mm;31896;TL-35/13-DGPLUS;ITBBA13035000;TL-35/13-DGPLUS;Product Workflow 2.0 - Approved;yes
22092;ITBBA13042000;Item;Tubolit DG Plus;Tube – standard (PE);13 mm;31896;TL-42/13-DGPLUS;ITBBA13042000;TL-42/13-DGPLUS;Product Workflow 2.0 - Approved;yes
22094;ITBBA13048000;Item;Tubolit DG Plus;Tube – standard (PE);13 mm;31896;TL-48/13-DGPLUS;ITBBA13048000;TL-48/13-DGPLUS;Product Workflow 2.0 - Approved;yes
22098;ITBBA13060000;Item;Tubolit DG Plus;Tube – standard (PE);13 mm;31896;TL-60/13-DGPLUS;ITBBA13060000;TL-60/13-DGPLUS;Product Workflow 2.0 - Approved;yes
22100;ITBBA13064000;Item;Tubolit DG Plus;Tube – standard (PE);13 mm;31896;TL-64/13-DGPLUS;ITBBA13064000;TL-64/13-DGPLUS;Product Workflow 2.0 - Approved;yes
22101;ITBBA13076000;Item;Tubolit DG Plus;Tube – standard (PE);13 mm;31896;TL-76/13-DGPLUS;ITBBA13076000;TL-76/13-DGPLUS;Product Workflow 2.0 - Approved;yes
22102;ITBBA13089000;Item;Tubolit DG Plus;Tube – standard (PE);13 mm;31896;TL-89/13-DGPLUS;ITBBA13089000;TL-89/13-DGPLUS;Product Workflow 2.0 - Approved;yes
30227;ITBBA13012000;Item;Tubolit DG Plus;Tube – standard (PE);13 mm;31896;TL-12/13-DGPLUS;ITBBA13012000;TL-12/13-DGPLUS;Product Workflow 2.0 - Approved;yes
22757;ITBBA20054000;Item;Tubolit DG Plus;Tube – standard (PE);20 mm;31897;TL-54/20-DGPLUS;ITBBA20054000;TL-54/20-DGPLUS;Product Workflow 2.0 - Approved;yes
21812;ITBBA20015000;Item;Tubolit DG Plus;Tube – standard (PE);20 mm;31897;TL-15/20-DGPLUS;ITBBA20015000;TL-15/20-DGPLUS;Product Workflow 2.0 - Approved;yes
21813;ITBBA20018000;Item;Tubolit DG Plus;Tube – standard (PE);20 mm;31897;TL-18/20-DGPLUS;ITBBA20018000;TL-18/20-DGPLUS;Product Workflow 2.0 - Approved;yes
21814;ITBBA20110000;Item;Tubolit DG Plus;Tube – standard (PE);20 mm;31897;TL-110/20-DGPLUS;ITBBA20110000;TL-110/20-DGPLUS;Product Workflow 2.0 - Approved;yes
21815;ITBBA20114000;Item;Tubolit DG Plus;Tube – standard (PE);20 mm;31897;TL-114/20-DGPLUS;ITBBA20114000;TL-114/20-DGPLUS;Product Workflow 2.0 - Approved;yes
22106;ITBBA20042000;Item;Tubolit DG Plus;Tube – standard (PE);20 mm;31897;TL-42/20-DGPLUS;ITBBA20042000;TL-42/20-DGPLUS;Product Workflow 2.0 - Approved;yes
22107;ITBBA20048000;Item;Tubolit DG Plus;Tube – standard (PE);20 mm;31897;TL-48/20-DGPLUS;ITBBA20048000;TL-48/20-DGPLUS;Product Workflow 2.0 - Approved;yes
22109;ITBBA20060000;Item;Tubolit DG Plus;Tube – standard (PE);20 mm;31897;TL-60/20-DGPLUS;ITBBA20060000;TL-60/20-DGPLUS;Product Workflow 2.0 - Approved;yes
22110;ITBBA20064000;Item;Tubolit DG Plus;Tube – standard (PE);20 mm;31897;TL-64/20-DGPLUS;ITBBA20064000;TL-64/20-DGPLUS;Product Workflow 2.0 - Approved;yes
22103;ITBBA20022000;Item;Tubolit DG Plus;Tube – standard (PE);20 mm;31897;TL-22/20-DGPLUS;ITBBA20022000;TL-22/20-DGPLUS;Product Workflow 2.0 - Approved;yes
22111;ITBBA20076000;Item;Tubolit DG Plus;Tube – standard (PE);20 mm;31897;TL-76/20-DGPLUS;ITBBA20076000;TL-76/20-DGPLUS;Product Workflow 2.0 - Approved;yes
22104;ITBBA20028000;Item;Tubolit DG Plus;Tube – standard (PE);20 mm;31897;TL-28/20-DGPLUS;ITBBA20028000;TL-28/20-DGPLUS;Product Workflow 2.0 - Approved;yes
22112;ITBBA20089000;Item;Tubolit DG Plus;Tube – standard (PE);20 mm;31897;TL-89/20-DGPLUS;ITBBA20089000;TL-89/20-DGPLUS;Product Workflow 2.0 - Approved;yes
22105;ITBBA20035000;Item;Tubolit DG Plus;Tube – standard (PE);20 mm;31897;TL-35/20-DGPLUS;ITBBA20035000;TL-35/20-DGPLUS;Product Workflow 2.0 - Approved;yes
22764;ITBBA25054000;Item;Tubolit DG Plus;Tube – standard (PE);25 mm;30650;TL-54/25-DGPLUS;ITBBA25054000;TL-54/25-DGPLUS;Product Workflow 2.0 - Approved;yes
21816;ITBBA25015000;Item;Tubolit DG Plus;Tube – standard (PE);25 mm;30650;TL-15/25-DGPLUS;ITBBA25015000;TL-15/25-DGPLUS;Product Workflow 2.0 - Approved;yes
21817;ITBBA25018000;Item;Tubolit DG Plus;Tube – standard (PE);25 mm;30650;TL-18/25-DGPLUS;ITBBA25018000;TL-18/25-DGPLUS;Product Workflow 2.0 - Approved;yes
21818;ITBBA25114000;Item;Tubolit DG Plus;Tube – standard (PE);25 mm;30650;TL-114/25-DGPLUS;ITBBA25114000;TL-114/25-DGPLUS;Product Workflow 2.0 - Approved;yes
22113;ITBBA25022000;Item;Tubolit DG Plus;Tube – standard (PE);25 mm;30650;TL-22/25-DGPLUS;ITBBA25022000;TL-22/25-DGPLUS;Product Workflow 2.0 - Approved;yes
22114;ITBBA25028000;Item;Tubolit DG Plus;Tube – standard (PE);25 mm;30650;TL-28/25-DGPLUS;ITBBA25028000;TL-28/25-DGPLUS;Product Workflow 2.0 - Approved;yes
22115;ITBBA25035000;Item;Tubolit DG Plus;Tube – standard (PE);25 mm;30650;TL-35/25-DGPLUS;ITBBA25035000;TL-35/25-DGPLUS;Product Workflow 2.0 - Approved;yes
22116;ITBBA25042000;Item;Tubolit DG Plus;Tube – standard (PE);25 mm;30650;TL-42/25-DGPLUS;ITBBA25042000;TL-42/25-DGPLUS;Product Workflow 2.0 - Approved;yes
22117;ITBBA25048000;Item;Tubolit DG Plus;Tube – standard (PE);25 mm;30650;TL-48/25-DGPLUS;ITBBA25048000;TL-48/25-DGPLUS;Product Workflow 2.0 - Approved;yes
22119;ITBBA25060000;Item;Tubolit DG Plus;Tube – standard (PE);25 mm;30650;TL-60/25-DGPLUS;ITBBA25060000;TL-60/25-DGPLUS;Product Workflow 2.0 - Approved;yes
22120;ITBBA25076000;Item;Tubolit DG Plus;Tube – standard (PE);25 mm;30650;TL-76/25-DGPLUS;ITBBA25076000;TL-76/25-DGPLUS;Product Workflow 2.0 - Approved;yes
22121;ITBBA25089000;Item;Tubolit DG Plus;Tube – standard (PE);25 mm;30650;TL-89/25-DGPLUS;ITBBA25089000;TL-89/25-DGPLUS;Product Workflow 2.0 - Approved;yes
32681;ITBBA26018000;Item;Tubolit DG Plus;Tube – standard (PE);26 mm;32802;§§ TL-18/26-DGPLUS;ITBBA26018000;§§ TL-18/26-DGPLUS;Product Workflow 2.0 - Blocked;no
32682;ITBBA26022000;Item;Tubolit DG Plus;Tube – standard (PE);26 mm;32802;TL-22/26-DGPLUS;ITBBA26022000;TL-22/26-DGPLUS;Product Workflow 2.0 - Blocked;no
32683;ITBBA27015000;Item;Tubolit DG Plus;Tube – standard (PE);27 mm;32803;§§ TL-15/27-DGPLUS;ITBBA27015000;§§ TL-15/27-DGPLUS;Product Workflow 2.0 - Blocked;no
21803;ITBBA06015010;Item;Tubolit DG Plus;Coil (PE);6 mm;32986;TL-15/6-DGP/10;ITBBA06015010;TL-15/6-DGP/10;Product Workflow 2.0 - Approved;yes
21805;ITBBA06018010;Item;Tubolit DG Plus;Coil (PE);6 mm;32986;TL-18/6-DGP/10;ITBBA06018010;TL-18/6-DGP/10;Product Workflow 2.0 - Approved;yes
22070;ITBBA06022010;Item;Tubolit DG Plus;Coil (PE);6 mm;32986;TL-22/6-DGP/10;ITBBA06022010;TL-22/6-DGP/10;Product Workflow 2.0 - Approved;yes
22072;ITBBA06028010;Item;Tubolit DG Plus;Coil (PE);6 mm;32986;TL-28/6-DGP/10;ITBBA06028010;TL-28/6-DGP/10;Product Workflow 2.0 - Approved;yes
22074;ITBBA06035010;Item;Tubolit DG Plus;Coil (PE);6 mm;32986;TL-35/6-DGP/10;ITBBA06035010;TL-35/6-DGP/10;Product Workflow 2.0 - Approved;yes
21510;IZNDQ09035000;Item;Tubolit DHS Quadra;Tube – precovered excentrical (PE with PE);9 mm;30651;CO-35/9-DHQ;IZNDQ09035000;CO-35/9-DHQ;Product Workflow 2.0 - Approved;yes
21598;IZNDQ09028000;Item;Tubolit DHS Quadra;Tube – precovered excentrical (PE with PE);9 mm;30651;CO-28/9-DHQ;IZNDQ09028000;CO-28/9-DHQ;Product Workflow 2.0 - Approved;yes
21595;IZNDQ09015000;Item;Tubolit DHS Quadra;Tube – precovered excentrical (PE with PE);9 mm;30651;CO-15/9-DHQ;IZNDQ09015000;CO-15/9-DHQ;Product Workflow 2.0 - Approved;yes
21596;IZNDQ09018000;Item;Tubolit DHS Quadra;Tube – precovered excentrical (PE with PE);9 mm;30651;CO-18/9-DHQ;IZNDQ09018000;CO-18/9-DHQ;Product Workflow 2.0 - Approved;yes
21597;IZNDQ09022000;Item;Tubolit DHS Quadra;Tube – precovered excentrical (PE with PE);9 mm;30651;CO-22/9-DHQ;IZNDQ09022000;CO-22/9-DHQ;Product Workflow 2.0 - Approved;yes
21599;IZNDQ25015000;Item;Tubolit DHS Quadra;Tube – precovered excentrical (PE with PE);25 mm;31898;CO-15/25-DHQ;IZNDQ25015000;CO-15/25-DHQ;Product Workflow 2.0 - Approved;yes
21600;IZNDQ25022000;Item;Tubolit DHS Quadra;Tube – precovered excentrical (PE with PE);25 mm;31898;CO-22/25-DHQ;IZNDQ25022000;CO-22/25-DHQ;Product Workflow 2.0 - Approved;yes
21601;IZNDQ25028000;Item;Tubolit DHS Quadra;Tube – precovered excentrical (PE with PE);25 mm;31898;CO-28/25-DHQ;IZNDQ25028000;CO-28/25-DHQ;Product Workflow 2.0 - Approved;yes
21486;IZNDQ25018000;Item;Tubolit DHS Quadra;Tube – precovered excentrical (PE with PE);25 mm;31898;CO-18/25-DHQ;IZNDQ25018000;CO-18/25-DHQ;Product Workflow 2.0 - Approved;yes
32883;IZNDQ38028000;Item;Tubolit DHS Quadra;Tube – precovered excentrical (PE with PE);38 mm;32987;CO-28/38-DHQ;IZNDQ38028000;CO-28/38-DHQ;Product Workflow 2.0 - Approved;yes
32884;IZNDQ38035000;Item;Tubolit DHS Quadra;Tube – precovered excentrical (PE with PE);38 mm;32987;CO-35/38-DHQ;IZNDQ38035000;CO-35/38-DHQ;Product Workflow 2.0 - Approved;yes
32885;IZNDQ46042000;Item;Tubolit DHS Quadra;Tube – precovered excentrical (PE with PE);46 mm;32988;CO-42/46-DHQ;IZNDQ46042000;CO-42/46-DHQ;Product Workflow 2.0 - Approved;yes
21516;ITDZT06061025;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;6 mm;21181;DZ-061077/E25;ITDZT06061025;DZ-061077/E25;Product Workflow 2.0 - Blocked;no
21517;ITDZT06061225;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;6 mm;21181;DZ-061277/E25;ITDZT06061225;DZ-061277/E25;Product Workflow 2.0 - Blocked;no
21518;ITDZT06101625;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;6 mm;21181;DZ-101678/E25;ITDZT06101625;DZ-101678/E25;Product Workflow 2.0 - Blocked;no
21519;ITDZT09061020;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-061088/E20;ITDZT09061020;DZ-061088/E20;Product Workflow 2.0 - Blocked;no
21520;ITDZT09061025;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-061088/E25;ITDZT09061025;DZ-061088/E25;Product Workflow 2.0 - Approved;yes
21521;ITDZT09061220;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-061288/E20;ITDZT09061220;DZ-061288/E20;Product Workflow 2.0 - Blocked;no
24508;ITDZT09061625;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-061688/E25;ITDZT09061625;DZ-061688/E25;Product Workflow 2.0 - Blocked;no
21522;ITDZT09061225;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-061288/E25;ITDZT09061225;DZ-061288/E25;Product Workflow 2.0 - Approved;yes
21523;ITDZT09061620;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-061688/E20;ITDZT09061620;DZ-061688/E20;Product Workflow 2.0 - Blocked;no
21525;ITDZT09101620;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-101688/E20;ITDZT09101620;DZ-101688/E20;Product Workflow 2.0 - Blocked;no
21526;ITDZT09101625;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-101688/E25;ITDZT09101625;DZ-101688/E25;Product Workflow 2.0 - Blocked;no
21527;ITDZT09101920;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-101981/E20;ITDZT09101920;DZ-101981/E20;Product Workflow 2.0 - Blocked;no
21528;ITDZT09101925;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-101981/E25;ITDZT09101925;DZ-101981/E25;Product Workflow 2.0 - Blocked;no
32695;ITDZT90610720;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-061077/E20;ITDZT90610720;DZ-061077/E20;Product Workflow 2.0 - Blocked;no
32696;ITDZT90610725;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-061077/E25;ITDZT90610725;DZ-061077/E25;Product Workflow 2.0 - Blocked;no
32697;ITDZT90612720;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-061277/E20;ITDZT90612720;DZ-061277/E20;Product Workflow 2.0 - Blocked;no
32698;ITDZT90612725;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-061277/E25;ITDZT90612725;DZ-061277/E25;Product Workflow 2.0 - Blocked;no
32699;ITDZT91016720;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-101678/E20;ITDZT91016720;DZ-101678/E20;Product Workflow 2.0 - Blocked;no
33234;ITDZT90616720;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-061667/E20;ITDZT90616720;DZ-061667/E20;Product Workflow 2.0 - Blocked;no
33242;ITDZT90610620;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-061066/E20;ITDZT90610620;DZ-061066/E20;Product Workflow 2.0 - Blocked;no
33243;ITDZT90612620;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-061266/E20;ITDZT90612620;DZ-061266/E20;Product Workflow 2.0 - Blocked;no
33244;ITDZT91016620;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-101667/E20;ITDZT91016620;DZ-101667/E20;Product Workflow 2.0 - Blocked;no
33444;ITZDT09061020;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-061077/E20;ITZDT09061020;DZ-061077/E20;Product Workflow 2.0 - Blocked;no
33445;ITZDT09061220;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-061277/E20;ITZDT09061220;DZ-061277/E20;Product Workflow 2.0 - Blocked;no
33446;ITZDT09101620;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-101678/E20;ITZDT09101620;DZ-101678/E20;Product Workflow 2.0 - Blocked;no
33447;ITZDT09101920;Item;Tubolit DuoSplit;Coil – Preinsulated copper pipes with coated PE;9 mm;32989;DZ-101981/E20;ITZDT09101920;DZ-101981/E20;Product Workflow 2.0 - Blocked;no
21741;IFSCA04015000;Item;Tubolit FS;Tube – precovered (felt with PE covering);4 mm;30653;TL-12-15-FS;IFSCA04015000;TL-12-15-FS;;no
22063;IFSCA04018000;Item;Tubolit FS;Tube – precovered (felt with PE covering);4 mm;30653;TL-18-FS;IFSCA04018000;TL-18-FS;;no
22064;IFSCA04022000;Item;Tubolit FS;Tube – precovered (felt with PE covering);4 mm;30653;TL-22-FS;IFSCA04022000;TL-22-FS;;no
22065;IFSCA04028000;Item;Tubolit FS;Tube – precovered (felt with PE covering);4 mm;30653;TL-28-FS;IFSCA04028000;TL-28-FS;;no
22066;IFSCA04035000;Item;Tubolit FS;Tube – precovered (felt with PE covering);4 mm;30653;TL-35-FS;IFSCA04035000;TL-35-FS;;no
21657;ITDAS06018010;Item;Tubolit S;Coil – precovered (PE with PE);6 mm;33000;TL-18/6-S-10M;ITDAS06018010;TL-18/6-S-10M;Product Workflow 2.0 - Approved;yes
21981;ITDAS06028010;Item;Tubolit S;Coil – precovered (PE with PE);6 mm;33000;TL-28/6-S-10M;ITDAS06028010;TL-28/6-S-10M;Product Workflow 2.0 - Approved;yes
21978;ITDAS06022010;Item;Tubolit S;Coil – precovered (PE with PE);22 mm;21189;TL-22/6-S-10M;ITDAS06022010;TL-22/6-S-10M;Product Workflow 2.0 - Approved;yes
22740;ITPAS06018010;Item;Tubolit S;Coil – precovered (PE with PE);6 mm;33048;TL-18/6-S-RE-10;ITPAS06018010;TL-18/6-S-RE-10;Product Workflow 2.0 - Approved;yes
22742;ITPAS06022010;Item;Tubolit S;Coil – precovered (PE with PE);6 mm;33048;TL-22/6-S-RE-10;ITPAS06022010;TL-22/6-S-RE-10;Product Workflow 2.0 - Approved;yes
22743;ITPAS06028010;Item;Tubolit S;Coil – precovered (PE with PE);6 mm;33048;TL-28/6-S-RE-10;ITPAS06028010;TL-28/6-S-RE-10;Product Workflow 2.0 - Approved;yes
21698;ITPAS06015010;Item;Tubolit S;Coil – precovered (PE with PE);6 mm;33048;TL-15/6-S-RE-10M;ITPAS06015010;TL-15/6-S-RE-10M;Product Workflow 2.0 - Approved;yes
21919;ITPAS06035010;Item;Tubolit S;Coil – precovered (PE with PE);6 mm;33048;TL-35/6-S-RE-10;ITPAS06035010;TL-35/6-S-RE-10;Product Workflow 2.0 - Approved;yes
21697;ITPAS06015009;Item;Tubolit S;Tube – precovered (PE with PE foil);6 mm;30655;TL-15/6-S-RE;ITPAS06015009;TL-15/6-S-RE;Product Workflow 2.0 - Approved;yes
21699;ITPAS06018009;Item;Tubolit S;Tube – precovered (PE with PE foil);6 mm;30655;TL-18/6-S-RE;ITPAS06018009;TL-18/6-S-RE;Product Workflow 2.0 - Approved;yes
21914;ITPAS06022009;Item;Tubolit S;Tube – precovered (PE with PE foil);6 mm;30655;TL-22/6-S-RE;ITPAS06022009;TL-22/6-S-RE;Product Workflow 2.0 - Approved;yes
21916;ITPAS06028009;Item;Tubolit S;Tube – precovered (PE with PE foil);6 mm;30655;TL-28/6-S-RE;ITPAS06028009;TL-28/6-S-RE;Product Workflow 2.0 - Approved;yes
21918;ITPAS06035009;Item;Tubolit S;Tube – precovered (PE with PE foil);6 mm;30655;TL-35/6-S-RE;ITPAS06035009;TL-35/6-S-RE;Product Workflow 2.0 - Approved;yes
